arrival_date,arrival_date_day_of_month,arrival_date_week_number,arrival_month,arrival_year,avg_price_per_room,booking_id,booking_status,country,email,hotel,lead_time,market_segment_type,stays_in_week_nights,stays_in_weekend_nights
Unknown,19,17,,2016,60.3,Unknown,cancelled,prt,donaldho84@comcast.net,resort hotel,208,groups,5,2
Unknown,14,20,,2016,54.5,Unknown,not cancelled,deu,villanueva.teresa@hotmail.com,resort hotel,211,groups,1,1
Unknown,17,21,,2016,52.2,Unknown,cancelled,prt,dixon_martin@xfinity.com,resort hotel,143,online ta,5,2
Unknown,18,21,,2016,55.0,Unknown,cancelled,prt,william_cooper@outlook.com,resort hotel,40,groups,2,0
Unknown,22,22,,2016,72.0,Unknown,cancelled,prt,jason.p@aol.com,resort hotel,0,direct,0,2
Unknown,24,22,,2016,66.0,Unknown,not cancelled,gbr,patrick_richards@aol.com,resort hotel,223,groups,5,1
Unknown,27,22,,2016,58.0,Unknown,cancelled,prt,thomas_charles@mail.com,resort hotel,7,groups,1,0
Unknown,14,25,,2016,138.47,Unknown,cancelled,irl,jordan.jacob27@xfinity.com,resort hotel,98,direct,5,2
Unknown,3,28,,2016,111.3,Unknown,not cancelled,gbr,martin.megan@gmail.com,resort hotel,349,offline ta/to,7,4
Unknown,13,33,,2016,269.0,Unknown,cancelled,mar,john.h@yahoo.com,resort hotel,57,online ta,4,2
Unknown,16,34,,2016,177.79,Unknown,cancelled,rou,dudley.brooke77@protonmail.com,resort hotel,143,online ta,10,4
Unknown,21,39,,2016,66.6,Unknown,cancelled,prt,kristina_murray32@gmail.com,resort hotel,197,groups,5,2
Unknown,1,40,,2016,99.0,Unknown,cancelled,esp,cflores@comcast.net,resort hotel,48,online ta,3,2
Unknown,2,41,,2016,46.0,Unknown,cancelled,prt,jackson.lopez@yahoo.com,resort hotel,166,offline ta/to,2,2
Unknown,15,42,,2016,68.0,Unknown,cancelled,aut,joanneherrera@zoho.com,resort hotel,198,online ta,5,2
Unknown,28,44,,2016,36.0,Unknown,cancelled,prt,diana.young@mail.com,resort hotel,3,direct,1,0
Unknown,1,45,,2016,75.0,Unknown,cancelled,esp,rickey.h97@yandex.com,resort hotel,1,online ta,1,0
Unknown,12,51,,2016,39.0,Unknown,cancelled,prt,christopher.ramos@comcast.net,resort hotel,5,direct,0,1
Unknown,23,52,,2016,83.06,Unknown,cancelled,gbr,thomas.lyons@verizon.com,resort hotel,88,online ta,5,2
Unknown,26,39,,2015,34.0,Unknown,cancelled,prt,scott_w92@outlook.com,resort hotel,207,offline ta/to,1,1
Unknown,3,40,,2015,34.0,Unknown,cancelled,prt,lpineda@verizon.com,resort hotel,214,offline ta/to,1,1
Unknown,19,38,,2015,54.99,Unknown,cancelled,prt,steven_h@yandex.com,resort hotel,260,offline ta/to,5,2
Unknown,7,28,,2015,58.95,Unknown,not cancelled,cn,michael_lawson@gmail.com,resort hotel,147,direct,2,0
Unknown,26,31,,2015,131.2,Unknown,not cancelled,prt,mgutierrez@aol.com,resort hotel,33,offline ta/to,4,2
Unknown,27,31,,2015,146.56,Unknown,not cancelled,esp,shellyknight72@hotmail.com,resort hotel,53,online ta,5,2
Unknown,17,34,,2015,198.0,Unknown,not cancelled,prt,hharris29@yahoo.com,resort hotel,70,online ta,3,1
Unknown,30,36,,2015,103.5,Unknown,not cancelled,fra,brendadudley@zoho.com,resort hotel,23,online ta,0,2
Unknown,23,39,,2015,98.74,Unknown,not cancelled,gbr,foster.denise62@comcast.net,resort hotel,86,offline ta/to,10,4
Unknown,5,41,,2015,76.0,Unknown,not cancelled,prt,adammoore@comcast.net,resort hotel,0,corporate,3,1
Unknown,10,41,,2015,61.5,Unknown,not cancelled,esp,john_ramos34@aol.com,resort hotel,5,online ta,1,1
Unknown,13,42,,2015,62.0,Unknown,not cancelled,esp,danielle.v@yahoo.com,resort hotel,14,online ta,1,0
Unknown,15,42,,2015,44.5,Unknown,not cancelled,nld,kelsey.l@outlook.com,resort hotel,287,groups,3,0
Unknown,18,43,,2015,40.8,Unknown,not cancelled,gbr,dan.sloan@att.com,resort hotel,48,offline ta/to,4,2
Unknown,8,46,,2015,36.0,Unknown,not cancelled,gbr,kelli.jackson60@verizon.com,resort hotel,37,corporate,5,2
Unknown,16,47,,2015,38.0,Unknown,not cancelled,prt,roberts.nathan95@verizon.com,resort hotel,0,direct,0,1
Unknown,20,47,,2015,67.5,Unknown,not cancelled,prt,ball.michael@yandex.com,resort hotel,32,offline ta/to,2,0
Unknown,26,48,,2015,38.0,Unknown,not cancelled,prt,wong.robin@yandex.com,resort hotel,1,direct,1,0
Unknown,24,48,,2015,35.0,Unknown,not cancelled,prt,tammy.h@zoho.com,resort hotel,0,corporate,3,0
Unknown,27,48,,2015,48.0,Unknown,not cancelled,prt,johnson.paul@yahoo.com,resort hotel,1,online ta,1,0
Unknown,12,50,,2015,104.0,Unknown,not cancelled,nld,payne.david@mail.com,resort hotel,26,online ta,1,0
Unknown,23,52,,2015,58.0,Unknown,cancelled,prt,christopher_h42@verizon.com,resort hotel,11,online ta,4,0
Unknown,17,51,,2015,35.0,Unknown,cancelled,prt,carl_h@gmail.com,resort hotel,13,corporate,1,0
Unknown,26,52,,2015,65.0,Unknown,not cancelled,prt,marcus_c67@verizon.com,resort hotel,0,online ta,1,0
Unknown,28,53,,2015,111.0,Unknown,not cancelled,prt,susanjoseph@xfinity.com,resort hotel,0,direct,0,1
Unknown,6,2,,2016,61.0,Unknown,not cancelled,fra,dr..m@gmail.com,resort hotel,0,direct,1,0
Unknown,12,3,,2016,66.0,Unknown,not cancelled,esp,lisa.escobar@hotmail.com,resort hotel,0,online ta,1,0
Unknown,10,3,,2016,52.23,Unknown,not cancelled,deu,amyjenkins@gmail.com,resort hotel,5,online ta,5,2
Unknown,13,51,,2016,48.0,Unknown,not cancelled,prt,philip_f43@mail.com,resort hotel,0,online ta,1,0
Unknown,19,8,,2016,55.0,Unknown,not cancelled,prt,stephen.j@verizon.com,resort hotel,0,direct,1,0
Unknown,25,9,,2016,65.0,Unknown,not cancelled,prt,jburns27@hotmail.com,resort hotel,0,direct,1,0
Unknown,12,11,,2016,37.0,Unknown,not cancelled,prt,matthew.duncan@comcast.net,resort hotel,1,offline ta/to,1,0
Unknown,21,13,,2016,66.0,Unknown,not cancelled,fra,brianreid@yahoo.com,resort hotel,10,online ta,0,1
Unknown,31,14,,2016,46.96,Unknown,not cancelled,prt,black.lori@comcast.net,resort hotel,71,online ta,3,2
Unknown,7,15,,2016,39.1,Unknown,not cancelled,gbr,thomas.d@att.com,resort hotel,57,offline ta/to,4,2
Unknown,9,15,,2016,83.25,Unknown,not cancelled,gbr,davila_carly@aol.com,resort hotel,121,offline ta/to,5,2
Unknown,15,21,,2016,70.0,Unknown,not cancelled,gbr,danielle.johnson@comcast.net,resort hotel,9,groups,0,1
Unknown,21,21,,2016,85.0,Unknown,not cancelled,prt,allison_bryant@protonmail.com,resort hotel,5,online ta,1,0
Unknown,3,23,,2016,181.0,Unknown,not cancelled,fra,bryan_french@yahoo.com,resort hotel,17,online ta,1,0
Unknown,31,23,,2016,85.33,Unknown,not cancelled,irl,csanders@xfinity.com,resort hotel,141,online ta,5,2
Unknown,8,24,,2016,110.0,Unknown,not cancelled,bra,dbell@mail.com,resort hotel,59,online ta,2,0
Unknown,5,24,,2016,81.85,Unknown,not cancelled,gbr,mark_lee@xfinity.com,resort hotel,159,offline ta/to,5,2
Unknown,7,24,,2016,107.0,Unknown,not cancelled,ita,victoria_jenkins88@verizon.com,resort hotel,90,online ta,5,0
Unknown,10,24,,2016,129.9,Unknown,not cancelled,bel,haley.coleman@outlook.com,resort hotel,125,direct,5,2
Unknown,21,26,,2016,64.8,Unknown,not cancelled,swe,david.l@yandex.com,resort hotel,294,online ta,5,0
Unknown,18,25,,2016,158.58,Unknown,not cancelled,gbr,michael_p@yandex.com,resort hotel,10,online ta,2,2
Unknown,22,26,,2016,0.0,Unknown,not cancelled,prt,javier_murphy97@zoho.com,resort hotel,0,online ta,0,0
Unknown,3,28,,2016,131.0,Unknown,not cancelled,usa,francis.a@xfinity.com,resort hotel,25,online ta,0,1
Unknown,8,28,,2016,159.0,Unknown,not cancelled,dnk,brandon_l@comcast.net,resort hotel,0,online ta,1,0
Unknown,17,30,,2016,187.0,Unknown,not cancelled,fra,robert_reynolds@protonmail.com,resort hotel,17,direct,0,1
Unknown,21,30,,2016,217.0,Unknown,not cancelled,mar,thomas_g@yandex.com,resort hotel,16,direct,3,2
Unknown,24,31,,2016,206.0,Unknown,not cancelled,esp,colleen.williams@hotmail.com,resort hotel,18,online ta,1,2
Unknown,23,30,,2016,151.37,Unknown,not cancelled,prt,emily.g@yahoo.com,resort hotel,19,online ta,3,2
Unknown,28,31,,2016,229.0,Unknown,not cancelled,fra,christopher_c@outlook.com,resort hotel,0,direct,1,0
Unknown,16,29,,2016,129.5,Unknown,not cancelled,gbr,emoore@hotmail.com,resort hotel,231,direct,10,4
Unknown,31,32,,2016,100.8,Unknown,not cancelled,prt,erica_m@yandex.com,resort hotel,167,offline ta/to,2,2
Unknown,10,33,,2016,219.0,Unknown,not cancelled,prt,ashley_h93@mail.com,resort hotel,8,direct,1,0
Unknown,24,35,,2016,202.5,Unknown,not cancelled,fra,melanie_lewis@verizon.com,resort hotel,0,direct,1,0
Unknown,29,36,,2016,153.0,Unknown,not cancelled,prt,randy.villa43@yandex.com,resort hotel,21,direct,2,1
Unknown,3,36,,2016,154.0,Unknown,not cancelled,deu,barbara_g@gmail.com,resort hotel,170,online ta,1,1
Unknown,4,37,,2016,81.0,Unknown,not cancelled,irl,garcia.michael38@mail.com,resort hotel,242,online ta,5,2
Unknown,6,37,,2016,244.0,Unknown,not cancelled,prt,stevens.matthew39@mail.com,resort hotel,168,direct,5,1
Unknown,15,38,,2016,60.0,Unknown,not cancelled,gbr,justin_r80@verizon.com,resort hotel,336,groups,3,1
Unknown,20,39,,2016,86.4,Unknown,not cancelled,irl,andrea.pena87@outlook.com,resort hotel,285,groups,5,2
Unknown,3,41,,2016,87.0,Unknown,not cancelled,unknown,brendan.v@aol.com,resort hotel,0,direct,0,1
Unknown,1,40,,2016,99.0,Unknown,not cancelled,prt,scott.y@hotmail.com,resort hotel,29,online ta,1,2
Unknown,4,41,,2016,90.0,Unknown,not cancelled,esp,ephillips@verizon.com,resort hotel,0,direct,1,0
Unknown,29,40,,2016,109.03,Unknown,not cancelled,irl,jennifer.h@comcast.net,resort hotel,87,online ta,5,2
Unknown,6,41,,2016,58.0,Unknown,not cancelled,gbr,brad_j@aol.com,resort hotel,8,groups,3,1
Unknown,16,43,,2016,58.0,Unknown,not cancelled,swe,contreras_miranda77@zoho.com,resort hotel,159,groups,2,2
Unknown,19,43,,2016,75.0,Unknown,not cancelled,prt,diane_p@yahoo.com,resort hotel,2,online ta,1,0
Unknown,25,44,,2016,60.0,Unknown,not cancelled,fra,xavier_g@protonmail.com,resort hotel,37,online ta,1,0
Unknown,26,44,,2016,66.0,Unknown,not cancelled,prt,todd.wheeler@gmail.com,resort hotel,5,online ta,1,0
Unknown,1,45,,2016,45.0,Unknown,not cancelled,prt,williamson_mikayla@verizon.com,resort hotel,6,direct,1,0
Unknown,31,45,,2016,49.17,Unknown,not cancelled,irl,rachel.w@comcast.net,resort hotel,36,online ta,3,1
Unknown,3,45,,2016,27.0,Unknown,not cancelled,prt,james_farrell@mail.com,resort hotel,7,corporate,1,0
Unknown,2,45,,2016,49.5,Unknown,not cancelled,gbr,timothy_b54@verizon.com,resort hotel,50,offline ta/to,3,0
Unknown,29,44,,2016,50.57,Unknown,not cancelled,gbr,nicholas.j@yahoo.com,resort hotel,142,online ta,5,2
Unknown,4,45,,2016,105.0,Unknown,not cancelled,gbr,misty.williams@comcast.net,resort hotel,21,online ta,2,0
Unknown,5,45,,2016,62.83,Unknown,not cancelled,che,jason_sandoval@hotmail.com,resort hotel,36,online ta,1,2
Unknown,4,45,,2016,82.0,Unknown,not cancelled,gbr,michaelmason@mail.com,resort hotel,45,online ta,3,2
Unknown,13,47,,2016,116.0,Unknown,not cancelled,aus,caleb_may@xfinity.com,resort hotel,0,direct,1,2
Unknown,14,47,,2016,48.0,Unknown,not cancelled,esp,james.m@mail.com,resort hotel,8,online ta,3,1
Unknown,28,49,,2016,57.0,Unknown,not cancelled,prt,koch.chad@gmail.com,resort hotel,0,direct,0,1
Unknown,5,50,,2016,84.0,Unknown,not cancelled,esp,guerrero.paul67@zoho.com,resort hotel,14,groups,2,1
Unknown,7,50,,2016,33.3,Unknown,not cancelled,esp,andreaharmon71@protonmail.com,resort hotel,82,groups,4,0
Unknown,15,51,,2016,47.0,Unknown,not cancelled,fra,jennifer.m22@protonmail.com,resort hotel,0,offline ta/to,5,2
Unknown,21,52,,2016,89.4,Unknown,not cancelled,gbr,john_r@zoho.com,resort hotel,85,online ta,8,2
Unknown,28,53,,2016,57.53,Unknown,not cancelled,nld,phillips.paul@outlook.com,resort hotel,231,online ta,5,2
Unknown,7,28,,2015,68.0,Unknown,cancelled,prt,james_r@protonmail.com,city hotel,73,online ta,4,0
Unknown,11,28,,2015,94.5,Unknown,cancelled,ita,anita.fritz46@outlook.com,city hotel,96,offline ta/to,1,2
Unknown,18,29,,2015,108.75,Unknown,not cancelled,prt,davis_joshua@comcast.net,city hotel,18,groups,1,1
Unknown,18,29,,2015,94.5,Unknown,cancelled,ita,cole.nicholas@att.com,city hotel,103,offline ta/to,1,2
Unknown,22,30,,2015,62.0,Unknown,cancelled,prt,christine.chase@gmail.com,city hotel,22,groups,2,0
Unknown,22,30,,2015,62.0,Unknown,not cancelled,prt,candice_moore@comcast.net,city hotel,20,groups,2,0
Unknown,8,32,,2015,60.0,Unknown,not cancelled,esp,stephen_garcia@verizon.com,city hotel,16,groups,2,2
Unknown,10,33,,2015,63.5,Unknown,not cancelled,esp,smith_karen@protonmail.com,city hotel,3,offline ta/to,2,1
Unknown,14,33,,2015,87.0,Unknown,not cancelled,prt,thomas_mary@zoho.com,city hotel,39,offline ta/to,2,0
Unknown,15,33,,2015,85.5,Unknown,cancelled,prt,kayla.lane@att.com,city hotel,93,online ta,3,2
Unknown,16,34,,2015,105.0,Unknown,not cancelled,bel,christine_g@protonmail.com,city hotel,5,online ta,1,2
Unknown,17,34,,2015,138.0,Unknown,not cancelled,rou,le_reginald@gmail.com,city hotel,0,online ta,0,1
Unknown,18,34,,2015,93.0,Unknown,not cancelled,esp,diana.r@outlook.com,city hotel,8,online ta,5,0
Unknown,19,34,,2015,106.0,Unknown,not cancelled,fra,collins.benjamin@aol.com,city hotel,0,online ta,1,0
Unknown,20,34,,2015,88.38,Unknown,not cancelled,prt,donnamartin15@gmail.com,city hotel,120,offline ta/to,5,2
Unknown,25,35,,2015,62.0,Unknown,not cancelled,esp,dwilliams@att.com,city hotel,4,groups,4,0
Unknown,26,35,,2015,65.0,Unknown,not cancelled,prt,bbryant@hotmail.com,city hotel,2,corporate,1,0
Unknown,30,36,,2015,90.0,Unknown,cancelled,esp,grant.baker73@zoho.com,city hotel,104,groups,1,2
Unknown,4,36,,2015,116.0,Unknown,not cancelled,prt,johnvilla@yandex.com,city hotel,63,offline ta/to,2,0
Unknown,9,37,,2015,100.0,Unknown,cancelled,fra,matthew.allen@yahoo.com,city hotel,86,corporate,2,0
Unknown,10,37,,2015,134.83,Unknown,not cancelled,fra,williams_erin@comcast.net,city hotel,6,online ta,4,2
Unknown,11,37,,2015,80.0,Unknown,not cancelled,prt,matthew.aguirre42@verizon.com,city hotel,48,offline ta/to,1,0
Unknown,12,37,,2015,130.17,Unknown,not cancelled,esp,michael_wagner@verizon.com,city hotel,9,online ta,4,2
Unknown,17,38,,2015,60.0,Unknown,cancelled,prt,jwilliams@protonmail.com,city hotel,162,offline ta/to,3,0
Unknown,22,39,,2015,95.0,Unknown,cancelled,prt,kathleenkoch@yandex.com,city hotel,71,offline ta/to,3,0
Unknown,19,43,,2015,72.36,Unknown,cancelled,prt,josmall@yahoo.com,city hotel,48,offline ta/to,3,1
Unknown,25,44,,2015,85.67,Unknown,not cancelled,prt,regina_a@xfinity.com,city hotel,69,groups,1,2
Unknown,25,44,,2015,186.52,Unknown,not cancelled,prt,allisonconway15@outlook.com,city hotel,48,offline ta/to,3,2
Unknown,28,44,,2015,85.67,Unknown,not cancelled,isr,evelyn.tucker89@verizon.com,city hotel,72,groups,3,0
Unknown,20,47,,2015,75.0,Unknown,not cancelled,aut,joann.willis@outlook.com,city hotel,95,groups,4,2
Unknown,5,49,,2015,0.0,Unknown,not cancelled,prt,meyer.robert82@yandex.com,city hotel,135,groups,1,2
Unknown,19,4,,2016,71.0,Unknown,not cancelled,rus,crangel@yahoo.com,city hotel,151,offline ta/to,3,0
Unknown,19,4,,2016,80.0,Unknown,cancelled,prt,timothy_weaver@mail.com,city hotel,151,offline ta/to,3,0
Unknown,24,5,,2016,58.94,Unknown,not cancelled,bel,mackenzie.c@gmail.com,city hotel,50,online ta,3,2
Unknown,29,5,,2016,77.0,Unknown,cancelled,esp,jennifer_d@outlook.com,city hotel,27,online ta,2,0
Unknown,4,6,,2016,70.0,Unknown,cancelled,prt,janet.h58@protonmail.com,city hotel,31,corporate,2,0
Unknown,24,9,,2016,79.0,Unknown,cancelled,irl,pvega@yandex.com,city hotel,18,online ta,4,0
Unknown,8,11,,2016,83.03,Unknown,cancelled,aze,collins_debra@verizon.com,city hotel,16,online ta,1,0
Unknown,17,12,,2016,73.95,Unknown,not cancelled,ita,christopher_g76@comcast.net,city hotel,95,online ta,3,2
Unknown,19,12,,2016,109.0,Unknown,cancelled,ita,robert.d@yahoo.com,city hotel,18,online ta,1,1
Unknown,24,13,,2016,115.2,Unknown,cancelled,esp,jacobschwartz@protonmail.com,city hotel,36,online ta,1,0
Unknown,24,13,,2016,133.8,Unknown,cancelled,esp,williams_julie@gmail.com,city hotel,38,online ta,3,0
Unknown,3,15,,2016,83.87,Unknown,not cancelled,fra,susan_f@verizon.com,city hotel,91,online ta,4,2
Unknown,8,15,,2016,78.0,Unknown,cancelled,prt,helen.williams73@outlook.com,city hotel,268,offline ta/to,3,2
Unknown,9,15,,2016,93.3,Unknown,not cancelled,deu,john.robbins@xfinity.com,city hotel,110,online ta,1,2
Unknown,21,17,,2016,167.45,Unknown,cancelled,ita,colleen_bailey31@protonmail.com,city hotel,58,online ta,3,1
Unknown,22,17,,2016,103.0,Unknown,cancelled,pol,charlesmullen@hotmail.com,city hotel,142,groups,3,2
Unknown,28,18,,2016,62.0,Unknown,cancelled,prt,pturner@yandex.com,city hotel,295,groups,2,0
Unknown,29,18,,2016,177.0,Unknown,cancelled,ita,brian_d@att.com,city hotel,27,online ta,2,1
Unknown,1,19,,2016,75.0,Unknown,cancelled,prt,christopher.t@gmail.com,city hotel,83,offline ta/to,2,2
Unknown,4,19,,2016,90.0,Unknown,cancelled,prt,catherinesandoval@zoho.com,city hotel,253,offline ta/to,4,0
Unknown,5,19,,2016,105.3,Unknown,not cancelled,deu,combs_james@att.com,city hotel,148,online ta,3,0
Unknown,5,19,,2016,62.0,Unknown,cancelled,prt,richard_h@protonmail.com,city hotel,302,groups,2,0
Unknown,10,20,,2016,108.57,Unknown,cancelled,prt,webb.luke@xfinity.com,city hotel,8,online ta,2,0
Unknown,12,20,,2016,62.0,Unknown,cancelled,prt,luisoliver@zoho.com,city hotel,309,groups,2,0
Unknown,13,20,,2016,95.0,Unknown,cancelled,prt,mark_martin@yandex.com,city hotel,273,offline ta/to,2,1
Unknown,16,21,,2016,60.0,Unknown,cancelled,prt,taylor_rodriguez53@verizon.com,city hotel,451,groups,2,1
Unknown,19,21,,2016,135.9,Unknown,cancelled,prt,castillo_stephanie@outlook.com,city hotel,99,online ta,1,0
Unknown,20,21,,2016,100.0,Unknown,cancelled,prt,crawford.donna68@hotmail.com,city hotel,211,offline ta/to,2,0
Unknown,24,22,,2016,160.0,Unknown,cancelled,prt,jack_m79@aol.com,city hotel,11,offline ta/to,3,0
Unknown,26,22,,2016,110.0,Unknown,not cancelled,aut,lauracampbell97@xfinity.com,city hotel,316,groups,3,0
Unknown,3,23,,2016,100.0,Unknown,cancelled,prt,monique_l@protonmail.com,city hotel,177,offline ta/to,2,0
Unknown,7,24,,2016,130.0,Unknown,cancelled,prt,mariobarton@xfinity.com,city hotel,213,offline ta/to,3,0
Unknown,8,24,,2016,117.9,Unknown,cancelled,arg,katherine.y@yahoo.com,city hotel,57,online ta,3,0
Unknown,8,24,,2016,128.4,Unknown,cancelled,deu,wendy_elliott@yahoo.com,city hotel,40,online ta,3,0
Unknown,9,24,,2016,120.0,Unknown,cancelled,prt,timothy_lambert@yandex.com,city hotel,27,offline ta/to,1,0
Unknown,9,24,,2016,116.1,Unknown,cancelled,aut,davis.kerri@yahoo.com,city hotel,122,online ta,3,0
Unknown,14,25,,2016,100.0,Unknown,cancelled,prt,stephen.decker@outlook.com,city hotel,5,corporate,3,0
Unknown,14,25,,2016,90.0,Unknown,cancelled,prt,stevencampbell@hotmail.com,city hotel,11,corporate,3,0
Unknown,15,25,,2016,130.0,Unknown,cancelled,prt,solomon_james@outlook.com,city hotel,188,offline ta/to,2,0
Unknown,17,25,,2016,130.0,Unknown,cancelled,prt,april.h@yandex.com,city hotel,350,groups,2,0
Unknown,17,25,,2016,140.0,Unknown,cancelled,prt,willis.brenda@yahoo.com,city hotel,350,groups,2,0
Unknown,19,26,,2016,80.75,Unknown,cancelled,prt,christopher_white@hotmail.com,city hotel,131,offline ta/to,3,2
Unknown,21,26,,2016,89.1,Unknown,cancelled,esp,williams_tammy20@hotmail.com,city hotel,65,online ta,3,0
Unknown,26,27,,2016,91.94,Unknown,cancelled,ita,becky_jones26@hotmail.com,city hotel,191,direct,4,2
Unknown,1,27,,2016,105.3,Unknown,not cancelled,fra,booth_sherri51@xfinity.com,city hotel,180,online ta,2,0
Unknown,17,30,,2016,131.75,Unknown,cancelled,prt,rshort@protonmail.com,city hotel,65,direct,3,2
Unknown,21,30,,2016,62.0,Unknown,cancelled,prt,marcuspeterson35@outlook.com,city hotel,379,groups,2,0
Unknown,26,31,,2016,160.0,Unknown,cancelled,prt,billy_blanchard@xfinity.com,city hotel,4,direct,5,2
Unknown,27,31,,2016,121.5,Unknown,cancelled,fra,conley.john@mail.com,city hotel,122,online ta,1,0
Unknown,28,31,,2016,62.0,Unknown,cancelled,prt,jrussell94@mail.com,city hotel,386,groups,2,0
Unknown,7,33,,2016,237.6,Unknown,cancelled,esp,washington_michael@protonmail.com,city hotel,111,online ta,3,2
Unknown,20,34,,2016,96.9,Unknown,cancelled,prt,hollyfreeman@zoho.com,city hotel,107,offline ta/to,1,2
Unknown,20,34,,2016,150.3,Unknown,cancelled,gbr,khill11@mail.com,city hotel,92,online ta,2,2
Unknown,20,34,,2016,135.9,Unknown,cancelled,hun,raymond.g@mail.com,city hotel,41,online ta,5,2
Unknown,21,35,,2016,107.1,Unknown,cancelled,esp,agomez96@mail.com,city hotel,104,online ta,1,2
Unknown,22,35,,2016,158.95,Unknown,cancelled,gbr,ramirez.evan@verizon.com,city hotel,233,online ta,4,1
Unknown,23,35,,2016,94.62,Unknown,cancelled,ita,jaimelee46@outlook.com,city hotel,178,online ta,3,0
Unknown,27,35,,2016,96.3,Unknown,cancelled,prt,djohnson94@mail.com,city hotel,162,online ta,1,0
Unknown,31,36,,2016,123.3,Unknown,cancelled,nor,mejia_melissa@yandex.com,city hotel,51,online ta,4,1
Unknown,2,36,,2016,179.0,Unknown,cancelled,prt,torres.robert@comcast.net,city hotel,3,direct,1,0
Unknown,13,38,,2016,108.0,Unknown,cancelled,prt,tmalone@xfinity.com,city hotel,6,groups,4,0
Unknown,24,39,,2016,149.0,Unknown,cancelled,prt,smith.robert@protonmail.com,city hotel,19,online ta,1,0
Unknown,27,40,,2016,103.46,Unknown,cancelled,prt,brandon_white52@aol.com,city hotel,28,online ta,3,0
Unknown,2,41,,2016,114.3,Unknown,cancelled,usa,allison.jensen@comcast.net,city hotel,31,online ta,1,2
Unknown,4,41,,2016,108.9,Unknown,cancelled,nor,burns_jeremy@verizon.com,city hotel,172,online ta,3,0
Unknown,11,42,,2016,120.0,Unknown,cancelled,prt,krystal_pierce@att.com,city hotel,26,groups,2,0
Unknown,13,42,,2016,105.0,Unknown,cancelled,prt,amystuart@hotmail.com,city hotel,37,offline ta/to,3,0
Unknown,15,42,,2016,115.0,Unknown,cancelled,prt,dennis_james@comcast.net,city hotel,93,offline ta/to,1,2
Unknown,19,43,,2016,96.3,Unknown,cancelled,fra,nicole_md@yandex.com,city hotel,230,online ta,3,0
Unknown,21,43,,2016,110.0,Unknown,cancelled,prt,smith_steven14@outlook.com,city hotel,263,offline ta/to,2,0
Unknown,28,44,,2016,112.5,Unknown,cancelled,aut,michael.harris88@gmail.com,city hotel,190,online ta,2,1
Unknown,29,44,,2016,140.0,Unknown,cancelled,esp,esparza.edward29@yandex.com,city hotel,18,online ta,1,2
Unknown,1,45,,2016,126.0,Unknown,cancelled,bel,davidturner@att.com,city hotel,70,online ta,4,0
