arrival_date,arrival_date_day_of_month,arrival_date_week_number,arrival_month,arrival_year,avg_price_per_room,booking_id,booking_status,country,email,hotel,lead_time,market_segment_type,stays_in_week_nights,stays_in_weekend_nights
22,Unknown,Unknown,4,2018,135.76,INN00117,cancelled,Unknown,Unknown,Unknown,40,online,5,2
12,Unknown,Unknown,11,2018,102.83,INN00118,cancelled,Unknown,Unknown,Unknown,105,online,5,2
29,Unknown,Unknown,4,2018,65.0,INN00119,cancelled,Unknown,Unknown,Unknown,443,online,1,0
14,Unknown,Unknown,11,2017,103.0,INN00120,cancelled,Unknown,Unknown,Unknown,2,online,3,2
1,Unknown,Unknown,9,2018,106.2,INN00121,cancelled,Unknown,Unknown,Unknown,317,online,3,0
16,Unknown,Unknown,9,2018,58.5,INN00122,cancelled,Unknown,Unknown,Unknown,286,offline,2,0
10,Unknown,Unknown,3,2018,73.95,INN00123,cancelled,Unknown,Unknown,Unknown,68,online,3,1
5,Unknown,Unknown,5,2018,105.3,INN00124,cancelled,Unknown,Unknown,Unknown,148,online,3,0
24,Unknown,Unknown,4,2018,133.2,INN00125,cancelled,Unknown,Unknown,Unknown,68,online,0,2
30,Unknown,Unknown,3,2018,85.5,INN00126,cancelled,Unknown,Unknown,Unknown,30,offline,2,0
3,Unknown,Unknown,11,2018,112.0,INN00127,cancelled,Unknown,Unknown,Unknown,14,online,1,0
14,Unknown,Unknown,10,2018,190.8,INN00128,cancelled,Unknown,Unknown,Unknown,110,online,2,0
5,Unknown,Unknown,6,2018,110.0,INN00129,cancelled,Unknown,Unknown,Unknown,117,offline,3,2
13,Unknown,Unknown,7,2018,91.48,INN00130,cancelled,Unknown,Unknown,Unknown,85,online,4,1
20,Unknown,Unknown,10,2018,135.0,INN00131,cancelled,Unknown,Unknown,Unknown,1,online,2,0
17,Unknown,Unknown,10,2018,129.0,INN00132,cancelled,Unknown,Unknown,Unknown,25,online,2,1
28,Unknown,Unknown,12,2018,70.55,INN00133,cancelled,Unknown,Unknown,Unknown,289,online,4,2
19,Unknown,Unknown,10,2017,75.0,INN00134,cancelled,Unknown,Unknown,Unknown,28,offline,4,1
29,Unknown,Unknown,3,2018,72.25,INN00135,cancelled,Unknown,Unknown,Unknown,80,online,4,0
9,Unknown,Unknown,10,2017,155.0,INN00136,cancelled,Unknown,Unknown,Unknown,11,online,1,0
25,Unknown,Unknown,7,2018,121.5,INN00137,cancelled,Unknown,Unknown,Unknown,162,online,0,1
28,Unknown,Unknown,6,2018,90.95,INN00138,cancelled,Unknown,Unknown,Unknown,155,online,5,2
22,Unknown,Unknown,5,2018,109.65,INN00139,cancelled,Unknown,Unknown,Unknown,82,online,2,2
15,Unknown,Unknown,4,2018,142.72,INN00140,cancelled,Unknown,Unknown,Unknown,27,online,4,2
9,Unknown,Unknown,5,2018,90.0,INN00141,cancelled,Unknown,Unknown,Unknown,13,offline,2,1
17,Unknown,Unknown,6,2018,75.0,INN00142,cancelled,Unknown,Unknown,Unknown,245,online,2,0
18,Unknown,Unknown,11,2018,111.0,INN00143,cancelled,Unknown,Unknown,Unknown,11,online,2,0
30,Unknown,Unknown,10,2018,86.7,INN00144,cancelled,Unknown,Unknown,Unknown,266,online,2,2
28,Unknown,Unknown,3,2018,117.9,INN00145,cancelled,Unknown,Unknown,Unknown,39,online,0,1
1,Unknown,Unknown,6,2018,0.0,INN00146,cancelled,Unknown,Unknown,Unknown,13,complementary,2,0
4,Unknown,Unknown,5,2018,101.58,INN00147,cancelled,Unknown,Unknown,Unknown,112,online,4,0
8,Unknown,Unknown,4,2018,58.9,INN00148,cancelled,Unknown,Unknown,Unknown,88,online,2,1
8,Unknown,Unknown,6,2018,120.0,INN00149,cancelled,Unknown,Unknown,Unknown,56,offline,1,0
7,Unknown,Unknown,4,2018,107.1,INN00150,cancelled,Unknown,Unknown,Unknown,73,online,3,2
2,Unknown,Unknown,5,2018,126.9,INN00151,cancelled,Unknown,Unknown,Unknown,80,online,1,1
29,Unknown,Unknown,9,2018,139.5,INN00152,cancelled,Unknown,Unknown,Unknown,130,online,3,0
4,Unknown,Unknown,4,2018,80.75,INN00153,cancelled,Unknown,Unknown,Unknown,69,online,3,1
17,Unknown,Unknown,7,2017,109.0,INN00154,cancelled,Unknown,Unknown,Unknown,273,online,2,0
6,Unknown,Unknown,4,2018,104.0,INN00155,cancelled,Unknown,Unknown,Unknown,55,offline,1,0
1,Unknown,Unknown,11,2018,65.0,INN00156,cancelled,Unknown,Unknown,Unknown,4,corporate,3,0
24,Unknown,Unknown,5,2018,140.4,INN00157,cancelled,Unknown,Unknown,Unknown,97,online,3,0
17,Unknown,Unknown,2,2018,75.0,INN00158,cancelled,Unknown,Unknown,Unknown,44,offline,3,0
14,Unknown,Unknown,4,2018,94.5,INN00159,cancelled,Unknown,Unknown,Unknown,31,online,1,0
5,Unknown,Unknown,6,2018,109.0,INN00160,cancelled,Unknown,Unknown,Unknown,0,online,0,1
12,Unknown,Unknown,11,2018,105.0,INN00161,cancelled,Unknown,Unknown,Unknown,62,online,2,2
17,Unknown,Unknown,4,2018,107.95,INN00162,cancelled,Unknown,Unknown,Unknown,86,online,2,2
7,Unknown,Unknown,10,2018,215.6,INN00163,cancelled,Unknown,Unknown,Unknown,3,online,2,2
1,Unknown,Unknown,8,2018,85.5,INN00164,cancelled,Unknown,Unknown,Unknown,197,online,1,1
12,Unknown,Unknown,7,2018,105.3,INN00165,cancelled,Unknown,Unknown,Unknown,143,online,2,0
2,Unknown,Unknown,1,2018,1.0,INN00166,cancelled,Unknown,Unknown,Unknown,23,online,1,2
15,Unknown,Unknown,6,2018,156.0,INN00167,cancelled,Unknown,Unknown,Unknown,8,online,2,0
16,Unknown,Unknown,11,2018,73.15,INN00168,cancelled,Unknown,Unknown,Unknown,13,online,2,0
19,Unknown,Unknown,9,2018,110.0,INN00169,cancelled,Unknown,Unknown,Unknown,280,online,2,1
13,Unknown,Unknown,9,2017,87.4,INN00170,cancelled,Unknown,Unknown,Unknown,11,online,0,1
15,Unknown,Unknown,9,2018,120.0,INN00171,cancelled,Unknown,Unknown,Unknown,317,online,2,0
16,Unknown,Unknown,12,2018,79.2,INN00172,cancelled,Unknown,Unknown,Unknown,185,online,2,1
30,Unknown,Unknown,6,2018,90.95,INN00173,cancelled,Unknown,Unknown,Unknown,160,online,3,1
18,Unknown,Unknown,10,2018,91.48,INN00174,cancelled,Unknown,Unknown,Unknown,104,online,4,0
5,Unknown,Unknown,11,2018,150.0,INN00175,cancelled,Unknown,Unknown,Unknown,11,online,1,0
22,Unknown,Unknown,3,2018,89.0,INN00176,cancelled,Unknown,Unknown,Unknown,2,online,1,0
17,Unknown,Unknown,8,2018,91.43,INN00177,cancelled,Unknown,Unknown,Unknown,14,online,4,1
20,Unknown,Unknown,5,2018,140.0,INN00178,cancelled,Unknown,Unknown,Unknown,22,offline,2,0
24,Unknown,Unknown,10,2017,87.78,INN00179,cancelled,Unknown,Unknown,Unknown,37,online,5,2
21,Unknown,Unknown,7,2018,115.0,INN00180,cancelled,Unknown,Unknown,Unknown,292,online,2,0
9,Unknown,Unknown,9,2017,80.85,INN00181,cancelled,Unknown,Unknown,Unknown,11,online,3,0
31,Unknown,Unknown,3,2018,82.45,INN00182,cancelled,Unknown,Unknown,Unknown,86,online,3,1
11,Unknown,Unknown,10,2018,108.0,INN00183,cancelled,Unknown,Unknown,Unknown,109,online,1,0
2,Unknown,Unknown,4,2018,96.3,INN00184,cancelled,Unknown,Unknown,Unknown,72,online,1,1
22,Unknown,Unknown,8,2018,99.45,INN00185,cancelled,Unknown,Unknown,Unknown,196,online,5,1
13,Unknown,Unknown,5,2018,140.4,INN00186,cancelled,Unknown,Unknown,Unknown,56,online,2,0
8,Unknown,Unknown,8,2018,72.25,INN00187,cancelled,Unknown,Unknown,Unknown,189,offline,3,1
15,Unknown,Unknown,8,2018,126.0,INN00188,cancelled,Unknown,Unknown,Unknown,126,online,4,1
19,Unknown,Unknown,8,2018,78.0,INN00189,cancelled,Unknown,Unknown,Unknown,303,online,3,2
6,Unknown,Unknown,11,2018,146.6,INN00190,cancelled,Unknown,Unknown,Unknown,81,online,2,2
10,Unknown,Unknown,10,2018,118.8,INN00191,cancelled,Unknown,Unknown,Unknown,54,online,2,1
6,Unknown,Unknown,10,2018,145.0,INN00192,cancelled,Unknown,Unknown,Unknown,15,online,1,0
6,Unknown,Unknown,4,2018,84.58,INN00193,cancelled,Unknown,Unknown,Unknown,86,online,4,0
25,Unknown,Unknown,3,2018,130.0,INN00194,cancelled,Unknown,Unknown,Unknown,161,online,2,1
3,Unknown,Unknown,8,2018,118.88,INN00195,cancelled,Unknown,Unknown,Unknown,147,online,10,4
30,Unknown,Unknown,5,2018,101.52,INN00196,cancelled,Unknown,Unknown,Unknown,92,offline,2,1
11,Unknown,Unknown,9,2017,100.0,INN00197,cancelled,Unknown,Unknown,Unknown,87,corporate,1,0
20,Unknown,Unknown,3,2018,58.0,INN00198,cancelled,Unknown,Unknown,Unknown,109,offline,1,2
23,Unknown,Unknown,3,2018,61.5,INN00199,cancelled,Unknown,Unknown,Unknown,127,offline,4,0
26,Unknown,Unknown,9,2018,107.0,INN00200,cancelled,Unknown,Unknown,Unknown,418,online,2,1
24,Unknown,Unknown,8,2018,87.3,INN00201,cancelled,Unknown,Unknown,Unknown,156,online,4,1
16,Unknown,Unknown,7,2017,76.5,INN00202,cancelled,Unknown,Unknown,Unknown,80,online,2,0
16,Unknown,Unknown,12,2018,63.75,INN00203,cancelled,Unknown,Unknown,Unknown,211,online,2,2
13,Unknown,Unknown,5,2018,95.0,INN00204,cancelled,Unknown,Unknown,Unknown,273,online,2,1
19,Unknown,Unknown,11,2018,75.0,INN00205,cancelled,Unknown,Unknown,Unknown,58,offline,1,2
8,Unknown,Unknown,9,2018,70.0,INN00206,cancelled,Unknown,Unknown,Unknown,433,online,3,0
2,Unknown,Unknown,5,2018,101.58,INN00207,cancelled,Unknown,Unknown,Unknown,111,online,3,1
21,Unknown,Unknown,8,2018,85.0,INN00208,cancelled,Unknown,Unknown,Unknown,34,offline,3,2
3,Unknown,Unknown,12,2018,98.39,INN00209,cancelled,Unknown,Unknown,Unknown,17,online,4,2
27,Unknown,Unknown,2,2018,0.0,INN00210,cancelled,Unknown,Unknown,Unknown,4,complementary,0,0
22,Unknown,Unknown,9,2017,106.07,INN00211,cancelled,Unknown,Unknown,Unknown,6,online,3,0
18,Unknown,Unknown,7,2018,105.0,INN00212,cancelled,Unknown,Unknown,Unknown,32,offline,1,1
22,Unknown,Unknown,9,2017,145.0,INN00213,cancelled,Unknown,Unknown,Unknown,4,online,1,0
13,Unknown,Unknown,8,2018,106.03,INN00214,cancelled,Unknown,Unknown,Unknown,195,online,1,2
13,Unknown,Unknown,8,2018,114.3,INN00215,cancelled,Unknown,Unknown,Unknown,119,online,2,2
5,Unknown,Unknown,12,2018,88.0,INN00216,cancelled,Unknown,Unknown,Unknown,13,online,1,1
15,Unknown,Unknown,10,2017,89.25,INN00217,cancelled,Unknown,Unknown,Unknown,59,online,2,0
20,Unknown,Unknown,3,2018,86.32,INN00218,cancelled,Unknown,Unknown,Unknown,78,online,5,2
13,Unknown,Unknown,10,2018,90.0,INN00219,cancelled,Unknown,Unknown,Unknown,335,offline,3,0
22,Unknown,Unknown,8,2017,55.96,INN00220,cancelled,Unknown,Unknown,Unknown,103,online,5,2
8,Unknown,Unknown,6,2018,109.0,INN00221,cancelled,Unknown,Unknown,Unknown,0,online,2,0
1,Unknown,Unknown,3,2018,86.0,INN00222,cancelled,Unknown,Unknown,Unknown,118,offline,1,0
5,Unknown,Unknown,9,2018,118.95,INN00223,cancelled,Unknown,Unknown,Unknown,56,online,5,1
10,Unknown,Unknown,6,2018,130.0,INN00224,cancelled,Unknown,Unknown,Unknown,107,offline,2,0
14,Unknown,Unknown,4,2018,90.56,INN00225,cancelled,Unknown,Unknown,Unknown,70,online,3,1
1,Unknown,Unknown,4,2018,87.3,INN00226,cancelled,Unknown,Unknown,Unknown,76,online,2,0
27,Unknown,Unknown,5,2018,177.65,INN00227,cancelled,Unknown,Unknown,Unknown,144,online,2,2
19,Unknown,Unknown,9,2017,200.75,INN00228,cancelled,Unknown,Unknown,Unknown,4,online,2,2
18,Unknown,Unknown,3,2018,127.0,INN00229,cancelled,Unknown,Unknown,Unknown,15,online,2,0
5,Unknown,Unknown,2,2018,72.9,INN00230,cancelled,Unknown,Unknown,Unknown,32,online,2,1
7,Unknown,Unknown,5,2018,159.3,INN00231,cancelled,Unknown,Unknown,Unknown,49,online,1,1
12,Unknown,Unknown,5,2018,135.15,INN00232,cancelled,Unknown,Unknown,Unknown,77,online,3,1
28,Unknown,Unknown,10,2018,90.0,INN00233,cancelled,Unknown,Unknown,Unknown,22,offline,2,0
18,Unknown,Unknown,10,2017,114.0,INN00234,cancelled,Unknown,Unknown,Unknown,0,online,0,1
21,Unknown,Unknown,6,2018,125.1,INN00235,cancelled,Unknown,Unknown,Unknown,58,online,1,0
14,Unknown,Unknown,8,2017,95.13,INN00236,cancelled,Unknown,Unknown,Unknown,4,online,6,2
29,Unknown,Unknown,4,2018,105.84,INN00237,cancelled,Unknown,Unknown,Unknown,117,online,2,0
26,Unknown,Unknown,12,2018,102.0,INN00238,cancelled,Unknown,Unknown,Unknown,36,online,3,1
2,Unknown,Unknown,12,2018,74.8,INN00239,cancelled,Unknown,Unknown,Unknown,35,online,2,2
24,Unknown,Unknown,4,2018,94.5,INN00240,cancelled,Unknown,Unknown,Unknown,31,online,0,1
16,Unknown,Unknown,6,2018,120.6,INN00241,cancelled,Unknown,Unknown,Unknown,79,online,4,2
9,Unknown,Unknown,10,2017,139.33,INN00242,cancelled,Unknown,Unknown,Unknown,1,online,2,1
3,Unknown,Unknown,9,2017,105.0,INN00243,cancelled,Unknown,Unknown,Unknown,21,online,2,0
14,Unknown,Unknown,9,2018,100.0,INN00244,cancelled,Unknown,Unknown,Unknown,12,corporate,2,0
8,Unknown,Unknown,2,2018,80.3,INN00245,cancelled,Unknown,Unknown,Unknown,33,online,0,1
2,Unknown,Unknown,10,2017,100.0,INN00246,cancelled,Unknown,Unknown,Unknown,164,offline,2,0
24,Unknown,Unknown,3,2018,105.3,INN00247,cancelled,Unknown,Unknown,Unknown,78,online,3,0
31,Unknown,Unknown,5,2018,112.8,INN00248,cancelled,Unknown,Unknown,Unknown,18,online,4,0
15,Unknown,Unknown,8,2018,151.0,INN00249,cancelled,Unknown,Unknown,Unknown,21,online,2,1
9,Unknown,Unknown,11,2017,91.0,INN00250,cancelled,Unknown,Unknown,Unknown,0,online,3,1
13,Unknown,Unknown,8,2018,146.7,INN00251,cancelled,Unknown,Unknown,Unknown,152,online,1,2
2,Unknown,Unknown,10,2017,58.4,INN00252,cancelled,Unknown,Unknown,Unknown,43,offline,3,2
26,Unknown,Unknown,7,2018,80.75,INN00253,cancelled,Unknown,Unknown,Unknown,177,online,4,0
21,Unknown,Unknown,5,2018,76.5,INN00254,cancelled,Unknown,Unknown,Unknown,47,offline,1,1
